Date,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WSpeed,WDir,WRun,WHSpeed,HWDir,WChill,HeatIx,ThwIx,ThswI,Bar,Rain,SolRate,SolRad.,HiSlE,Rad.,uvIndex,uDose,hiUV,hetD-D,colD-D,inTemp,inHum,inDew,iHeat,ET,WSamp,WTx,iRecept,arcInt,WDir_deg,HWDir_deg,Punto,Polvo_PM10,clase
2011-11-17,9.581249999999999,18.3,-0.1,19.0,-14.610416666666666,17.335416666666667,WNW,415.99,64.4,WNW,0.7,14.8,5.7749999999999995,5.8999999999999995,602.5500000000001,0.0,0.0,367.7291666666667,47.52,390.875,,,,8.754,0.0,17.445833333333333,15.0,-8.731250000000001,24.5,32.11,32658,1,99.04375,30,292.5,292.5,20V,107.3625,False
2011-11-17,9.581249999999999,18.3,-0.1,19.0,-14.610416666666666,17.335416666666667,WNW,415.99,64.4,WNW,0.7,14.8,5.7749999999999995,5.8999999999999995,602.5500000000001,0.0,0.0,367.7291666666667,47.52,390.875,,,,8.754,0.0,17.445833333333333,15.0,-8.731250000000001,24.5,32.11,32658,1,99.04375,30,292.5,292.5,COY,68.90284,False
2011-11-20,8.19375,17.9,0.3,36.0,-9.095833333333333,20.204166666666666,WNW,485.2,78.9,WNW,-1.0,14.1,4.2,4.370833333333334,603.35,0.0,0.0,359.75,48.3,409.8333333333333,,,,10.138,0.0,15.839583333333332,21.5,-6.904166666666666,24.2,30.970000000000002,32851,1,99.45625,30,292.5,292.5,20V,60.3279,False
2011-11-20,8.19375,17.9,0.3,36.0,-9.095833333333333,20.204166666666666,WNW,485.2,78.9,WNW,-1.0,14.1,4.2,4.370833333333334,603.35,0.0,0.0,359.75,48.3,409.8333333333333,,,,10.138,0.0,15.839583333333332,21.5,-6.904166666666666,24.2,30.970000000000002,32851,1,99.45625,30,292.5,292.5,COY,213.21085,True
2011-11-23,9.956249999999999,20.6,0.5,25.0,-10.69375,16.322916666666668,WNW,391.85,70.8,WNW,-0.7,16.7,6.429166666666667,6.316666666666666,604.2229166666667,0.0,0.0,360.2083333333333,46.62,387.8958333333333,,,,8.582,0.19,24.633333333333336,17.0,-2.091666666666667,28.2,31.7,32831,1,99.41041666666666,30,292.5,292.5,20V,184.0,True
2011-11-23,9.956249999999999,20.6,0.5,25.0,-10.69375,16.322916666666668,WNW,391.85,70.8,WNW,-0.7,16.7,6.429166666666667,6.316666666666666,604.2229166666667,0.0,0.0,360.2083333333333,46.62,387.8958333333333,,,,8.582,0.19,24.633333333333336,17.0,-2.091666666666667,28.2,31.7,32831,1,99.41041666666666,30,292.5,292.5,COY,90.0,False
2011-11-26,9.76888888888889,17.5,1.9,57.0,-1.1600000000000001,8.78125,E,210.79,62.8,ESE,1.9,14.7,7.751111111111111,7.882222222222222,603.2208333333333,1.4,0.18333333333333335,258.9347826086956,48.04,363.5777777777778,,,,8.031,0.0,25.391666666666666,21.0,2.0541666666666667,27.0,4.78,30209,1,91.51458333333333,30,90.0,112.5,20V,66.0,False
2011-11-26,9.76888888888889,17.5,1.9,57.0,-1.1600000000000001,8.78125,E,210.79,62.8,ESE,1.9,14.7,7.751111111111111,7.882222222222222,603.2208333333333,1.4,0.18333333333333335,258.9347826086956,48.04,363.5777777777778,,,,8.031,0.0,25.391666666666666,21.0,2.0541666666666667,27.0,4.78,30209,1,91.51458333333333,30,90.0,112.5,COY,7.0,False
2011-11-29,11.512500000000001,18.6,3.2,33.5,-3.65,9.383333333333333,ESE,225.29,53.1,E,3.5,15.3,9.077083333333333,9.43125,606.0458333333333,0.0,0.0,348.9583333333333,49.8,397.7083333333333,,,,6.822,0.0,19.79583333333333,27.0,-0.8895833333333333,25.8,6.51,32567,1,98.96041666666667,30,112.5,90.0,20V,49.0,False
2011-11-29,11.512500000000001,18.6,3.2,33.5,-3.65,9.383333333333333,ESE,225.29,53.1,E,3.5,15.3,9.077083333333333,9.43125,606.0458333333333,0.0,0.0,348.9583333333333,49.8,397.7083333333333,,,,6.822,0.0,19.79583333333333,27.0,-0.8895833333333333,25.8,6.51,32567,1,98.96041666666667,30,112.5,90.0,COY,19.0,False
2011-12-02,7.595833333333334,16.4,1.7,37.5,-7.908333333333334,14.285416666666668,WSW,342.8,62.8,SW,-1.8,13.3,3.845833333333333,3.8125,605.6666666666666,0.0,0.0,365.1666666666667,47.48,387.7291666666667,,,,10.734,0.0,15.614583333333334,28.5,-2.9145833333333333,27.2,6.48,33368,1,100.0,30,247.5,225.0,COY,45.71508,False
2011-12-05,2.9812499999999997,11.9,-5.7,37.0,-9.5875,1.9666666666666668,---,47.45,17.7,---,-5.4,9.9,2.09375,0.86875,615.19375,0.0,0.0,194.08333333333334,30.15,208.41666666666666,,,,15.35,0.0,16.183333333333334,25.0,-4.808333333333334,26.7,2.62,32857,1,99.79166666666667,30,,,COY,44.37182,False
2011-12-08,5.227083333333334,15.8,-5.2,18.5,-19.154166666666665,7.004166666666666,---,168.16,59.5,---,-5.0,12.7,3.025,1.3958333333333333,609.9458333333333,0.0,0.0,165.04166666666666,24.56,179.08333333333334,,,,13.104,0.0,24.229166666666668,14.0,-4.529166666666667,26.9,3.85,33116,1,99.88541666666667,30,,,COY,45.55177,False
2011-12-11,9.63125,19.2,-0.9,21.0,-13.5375,15.016666666666666,WNW,360.49,70.8,WNW,-0.5,15.7,6.258333333333333,6.533333333333334,604.3395833333333,0.0,0.0,335.1666666666667,47.05,401.875,,,,8.723,0.025,23.45625,12.0,-6.891666666666667,24.8,31.61,32870,1,99.60833333333333,30,292.5,292.5,COY,49.10254,False
2011-12-14,7.497916666666666,14.9,2.2,63.5,-0.8875000000000001,8.577083333333333,ESE,205.99,54.7,SE,0.8,12.2,5.666666666666667,5.825,606.725,0.4,0.0,278.4375,50.92,373.2291666666667,,,,10.833,0.0,16.877083333333335,33.5,-0.07083333333333336,23.2,4.48,32713,1,99.10625,30,112.5,135.0,COY,18.9868,False
2011-12-17,7.204166666666667,15.7,-2.1,25.0,-10.439583333333333,11.058333333333332,E,265.51,54.7,NW,-2.8,12.4,4.197916666666667,4.497916666666667,605.30625,0.0,0.0,375.1666666666667,47.39,419.2916666666667,,,,11.127,0.0,16.189583333333335,24.0,-4.539583333333334,24.6,6.41,32936,1,99.55208333333333,30,90.0,315.0,COY,14.43371,False
2011-12-20,7.791666666666667,14.8,0.7,61.5,-0.8979166666666667,8.25,ESE,197.94,43.5,ESE,0.9,12.5,5.972916666666666,6.175,607.3458333333333,0.0,0.0,273.5,43.13,384.9166666666667,,,,10.534,0.0,23.585416666666664,27.0,3.6770833333333335,26.9,4.39,32966,1,99.68541666666665,30,112.5,112.5,COY,12.46566,False
2011-12-23,11.2875,18.8,2.2,20.0,-11.708333333333334,9.15,ENE,219.69,49.9,ENE,2.7,14.7,8.475,8.325000000000001,602.88125,0.0,0.0,304.5833333333333,45.89,350.5625,,,,7.0520000000000005,0.0,25.275000000000002,18.0,-0.8020833333333334,27.9,6.53,32723,1,99.26875,30,67.5,67.5,COY,28.0,False
2011-12-26,10.752083333333333,17.8,3.8,48.5,0.75625,9.745833333333334,E,234.15,62.8,E,4.0,15.4,8.727083333333335,9.010416666666666,607.2979166666667,0.2,0.0,313.1666666666667,54.32,429.3958333333333,,,,7.586,0.0,24.099999999999998,26.0,3.4499999999999997,25.7,5.62,32531,1,98.83958333333334,30,90.0,90.0,COY,5.0,False
2011-12-29,10.085416666666665,17.6,4.1,62.5,2.0395833333333333,8.418750000000001,S,201.99,51.5,SSE,1.6,15.3,8.375,8.520833333333334,604.9333333333333,4.6,0.6916666666666668,362.875,51.35,422.7916666666667,,,,8.246,0.0,23.925,30.0,5.4375,27.7,5.56,32912,1,99.3625,30,180.0,157.5,COY,5.0,False
2012-01-02,8.3375,15.2,4.4,76.5,3.470833333333333,3.4125,E,82.03,35.4,E,4.5,13.2,7.691666666666666,7.285416666666666,603.4770833333333,5.0,0.9499999999999998,244.22916666666666,47.05,326.375,,,,9.993,0.0,23.670833333333334,36.0,7.8374999999999995,25.2,3.26,32968,1,99.42083333333333,30,90.0,90.0,20V,49.94739,False
2012-01-02,8.3375,15.2,4.4,76.5,3.470833333333333,3.4125,E,82.03,35.4,E,4.5,13.2,7.691666666666666,7.285416666666666,603.4770833333333,5.0,0.9499999999999998,244.22916666666666,47.05,326.375,,,,9.993,0.0,23.670833333333334,36.0,7.8374999999999995,25.2,3.26,32968,1,99.42083333333333,30,90.0,90.0,COY,21.64845,False
2012-01-05,4.441666666666666,13.6,-5.3,22.5,-15.075000000000001,3.7895833333333333,---,90.89,33.8,---,-5.1,11.1,2.8833333333333333,1.3958333333333333,612.4916666666667,0.0,0.0,203.29166666666666,31.14,218.0625,,,,13.889,0.0,17.48125,24.0,-2.8312500000000003,27.8,3.49,33014,1,99.93333333333334,30,,,20V,29.83688,False
2012-01-05,4.441666666666666,13.6,-5.3,22.5,-15.075000000000001,3.7895833333333333,---,90.89,33.8,---,-5.1,11.1,2.8833333333333333,1.3958333333333333,612.4916666666667,0.0,0.0,203.29166666666666,31.14,218.0625,,,,13.889,0.0,17.48125,24.0,-2.8312500000000003,27.8,3.49,33014,1,99.93333333333334,30,,,COY,8.42426,False
2012-01-08,4.616666666666666,12.3,-3.2,19.0,-19.1875,19.50625,NW,468.32,75.6,NNW,-6.2,10.0,-0.004166666666666689,-1.9979166666666668,610.7666666666667,0.0,0.0,161.20833333333334,24.99,173.375,,,,13.713,0.0,21.304166666666667,12.0,-9.216666666666667,22.2,23.15,32980,1,99.94791666666667,30,315.0,337.5,20V,24.19531,False
2012-01-08,4.616666666666666,12.3,-3.2,19.0,-19.1875,19.50625,NW,468.32,75.6,NNW,-6.2,10.0,-0.004166666666666689,-1.9979166666666668,610.7666666666667,0.0,0.0,161.20833333333334,24.99,173.375,,,,13.713,0.0,21.304166666666667,12.0,-9.216666666666667,22.2,23.15,32980,1,99.94791666666667,30,315.0,337.5,COY,5.0,False
2012-01-11,9.489583333333334,19.7,-1.2,21.0,-13.004166666666668,9.65625,ENE,231.72,56.3,ENE,-0.5,16.0,6.845833333333334,5.9875,604.5041666666667,0.0,0.0,323.6458333333333,44.04,360.9375,,,,8.907,0.067,19.166666666666668,19.0,-5.485416666666667,29.0,6.57,32826,1,99.43333333333334,30,67.5,67.5,20V,59.20365,False
2012-01-11,9.489583333333334,19.7,-1.2,21.0,-13.004166666666668,9.65625,ENE,231.72,56.3,ENE,-0.5,16.0,6.845833333333334,5.9875,604.5041666666667,0.0,0.0,323.6458333333333,44.04,360.9375,,,,8.907,0.067,19.166666666666668,19.0,-5.485416666666667,29.0,6.57,32826,1,99.43333333333334,30,67.5,67.5,COY,30.2748,False
2012-01-14,7.808333333333334,14.8,0.8,42.5,-2.7291666666666665,8.683333333333334,E,208.38,49.9,ESE,1.3,12.5,5.902083333333334,6.122916666666666,607.7333333333333,0.2,0.0,342.6458333333333,52.98,448.2916666666667,,,,10.528,0.0,15.15625,42.5,1.4145833333333335,24.2,5.37,32934,1,99.50208333333335,30,90.0,112.5,20V,59.50577,False
2012-01-14,7.808333333333334,14.8,0.8,42.5,-2.7291666666666665,8.683333333333334,E,208.38,49.9,ESE,1.3,12.5,5.902083333333334,6.122916666666666,607.7333333333333,0.2,0.0,342.6458333333333,52.98,448.2916666666667,,,,10.528,0.0,15.15625,42.5,1.4145833333333335,24.2,5.37,32934,1,99.50208333333335,30,90.0,112.5,COY,35.29727,False
2012-01-17,8.339583333333334,14.8,1.7,57.5,-2.8958333333333335,7.064583333333334,ESE,169.74,53.1,ESE,1.8,12.3,6.552083333333333,6.647916666666667,608.3249999999999,0.0,0.0,288.7291666666667,48.47,371.8333333333333,,,,9.998000000000001,0.0,21.85625,29.0,3.7895833333333333,24.5,4.78,32738,1,99.13125000000001,30,112.5,112.5,20V,73.26633,False
2012-01-17,8.339583333333334,14.8,1.7,57.5,-2.8958333333333335,7.064583333333334,ESE,169.74,53.1,ESE,1.8,12.3,6.552083333333333,6.647916666666667,608.3249999999999,0.0,0.0,288.7291666666667,48.47,371.8333333333333,,,,9.998000000000001,0.0,21.85625,29.0,3.7895833333333333,24.5,4.78,32738,1,99.13125000000001,30,112.5,112.5,COY,41.19347,False
2012-01-20,6.429166666666667,12.6,2.4,69.0,-0.20625000000000002,6.73125,ESE,161.71,46.7,E,1.5,11.0,4.977083333333334,4.81875,605.9041666666667,0.0,0.0,226.95833333333334,40.98,387.9375,,,,11.895,0.0,21.79375,31.0,3.795833333333333,22.7,3.5100000000000002,33112,1,99.69375000000001,30,112.5,90.0,20V,73.65026,False
2012-01-20,6.429166666666667,12.6,2.4,69.0,-0.20625000000000002,6.73125,ESE,161.71,46.7,E,1.5,11.0,4.977083333333334,4.81875,605.9041666666667,0.0,0.0,226.95833333333334,40.98,387.9375,,,,11.895,0.0,21.79375,31.0,3.795833333333333,22.7,3.5100000000000002,33112,1,99.69375000000001,30,112.5,90.0,COY,12.37538,False
2012-01-23,9.183333333333334,15.9,2.8,49.0,0.022916666666666658,6.1375,---,147.23,40.2,---,2.8,13.9,7.783333333333334,7.616666666666667,603.1166666666667,0.0,0.0,308.2916666666667,46.49,386.5,,,,9.151,0.0,21.91875,32.0,4.547916666666667,25.4,4.72,32532,1,98.31875000000001,30,,,20V,43.0,False
2012-01-23,9.183333333333334,15.9,2.8,49.0,0.022916666666666658,6.1375,---,147.23,40.2,---,2.8,13.9,7.783333333333334,7.616666666666667,603.1166666666667,0.0,0.0,308.2916666666667,46.49,386.5,,,,9.151,0.0,21.91875,32.0,4.547916666666667,25.4,4.72,32532,1,98.31875000000001,30,,,COY,31.0,False
2012-01-26,8.612499999999999,14.5,3.0,60.5,1.1458333333333333,5.366666666666667,E,128.72,38.6,ESE,3.2,12.8,7.464583333333334,7.652083333333334,608.2458333333333,0.2,0.0,369.5416666666667,47.78,401.8125,,,,9.72,0.0,17.872916666666665,43.0,4.441666666666666,27.0,5.14,33284,1,100.0,30,90.0,112.5,20V,24.0,False
2012-01-26,8.612499999999999,14.5,3.0,60.5,1.1458333333333333,5.366666666666667,E,128.72,38.6,ESE,3.2,12.8,7.464583333333334,7.652083333333334,608.2458333333333,0.2,0.0,369.5416666666667,47.78,401.8125,,,,9.72,0.0,17.872916666666665,43.0,4.441666666666666,27.0,5.14,33284,1,100.0,30,90.0,112.5,COY,19.0,False
2012-01-29,11.047916666666666,17.8,4.9,61.0,1.3,8.483333333333333,E,203.58,49.9,ESE,2.7,14.9,9.112499999999999,8.979166666666666,602.04375,7.2,0.8999999999999999,304.4375,46.79,377.6458333333333,,,,7.283,0.0,17.8125,38.0,3.1999999999999997,25.9,5.3,32586,1,98.875,30,90.0,112.5,20V,27.0,False
2012-01-29,11.047916666666666,17.8,4.9,61.0,1.3,8.483333333333333,E,203.58,49.9,ESE,2.7,14.9,9.112499999999999,8.979166666666666,602.04375,7.2,0.8999999999999999,304.4375,46.79,377.6458333333333,,,,7.283,0.0,17.8125,38.0,3.1999999999999997,25.9,5.3,32586,1,98.875,30,90.0,112.5,COY,5.0,False
2012-02-01,9.0625,15.1,4.7,57.0,-0.24791666666666667,7.987500000000001,SSW,191.49,46.7,SSW,4.3,12.8,7.291666666666667,7.800000000000001,608.4375,0.6000000000000001,0.0,392.0833333333333,48.68,426.0625,16.0,3.43,16.0,9.267,0.0,22.93958333333333,32.0,5.289583333333334,26.7,5.74,32547,1,99.11666666666667,30,202.5,202.5,COY,7.24433,False
2012-02-04,7.779166666666666,16.4,-1.8,24.0,-10.354166666666666,7.7124999999999995,NW,185.03,49.9,WNW,-1.4,13.4,5.54375,4.666666666666667,608.5854166666667,0.0,0.0,262.2708333333333,37.41,281.5833333333333,,,,10.553,0.0,15.49375,26.0,-4.002083333333333,28.2,5.04,33227,1,100.0,30,315.0,292.5,COY,5.0,False
2012-02-07,4.435416666666667,13.6,-4.9,15.0,-19.658333333333335,5.554166666666667,N,133.51,40.2,N,-5.3,11.1,2.379166666666667,0.1895833333333333,612.5354166666667,0.0,0.0,125.4375,21.24,144.02083333333334,,,,13.892,0.0,16.179166666666667,19.0,-7.402083333333334,26.6,2.98,32903,1,99.49791666666665,30,0.0,0.0,COY,10.61511,False
2012-02-10,6.964583333333334,15.6,-2.3,13.5,-20.085416666666667,16.783333333333335,N,403.11,70.8,N,-3.6,12.5,3.1750000000000003,1.76875,606.3479166666667,0.0,0.0,283.5208333333333,39.57,302.4791666666667,,,,11.362,0.0,15.997916666666667,14.0,-11.502083333333333,23.8,30.65,32996,1,99.59583333333335,30,0.0,0.0,COY,9.09357,False
2012-02-13,7.0249999999999995,12.7,3.4,78.5,2.810416666666667,5.33125,ENE,127.9,35.4,E,2.7,11.7,6.002083333333334,5.514583333333333,605.2375000000001,2.0,0.08333333333333333,225.52083333333334,46.66,345.5,,,,11.309,0.0,22.7,41.0,7.583333333333333,25.9,3.12,33069,1,99.97916666666667,30,67.5,90.0,COY,11.77907,False
2012-02-19,6.689583333333334,11.9,4.2,79.0,2.3979166666666667,3.8833333333333333,S,93.27000000000001,46.7,S,3.6,11.0,5.947916666666667,5.070833333333334,604.475,4.6,0.41250000000000003,157.70833333333334,40.98,231.04166666666666,,,,11.632,0.0,20.804166666666667,38.0,5.697916666666667,23.5,2.11,33099,1,100.0,30,180.0,180.0,COY,14.31666,False
2012-02-22,7.353191489361703,13.2,3.3,71.0,2.8382978723404255,5.73125,ESE,137.57,46.7,ESE,3.4,12.1,6.336170212765958,6.025531914893617,603.8083333333333,2.6,0.4291666666666667,277.17021276595744,53.24,372.3191489361702,,,,10.759,0.0,15.122916666666667,50.0,4.545833333333333,23.5,3.42,32000,1,96.91250000000001,30,112.5,112.5,COY,10.0,False
2012-02-25,7.170833333333333,13.4,1.1,47.5,-3.4916666666666667,4.254166666666667,S,102.16000000000001,38.6,S,1.3,11.3,5.914583333333333,5.5,605.84375,0.0,0.0,341.7916666666667,46.62,371.7291666666667,,,,11.166,0.0,14.612499999999999,50.5,3.033333333333333,25.3,4.86,33069,1,99.95833333333333,30,180.0,180.0,COY,26.0,False
2012-02-28,9.356250000000001,16.4,2.3,47.0,-2.5416666666666665,6.6312500000000005,E,159.33,49.9,ESE,2.6,13.8,7.564583333333334,7.0562499999999995,602.3916666666667,0.0,0.0,290.1458333333333,51.35,330.2083333333333,,,,8.971,0.0,21.568749999999998,33.0,4.720833333333333,24.4,5.07,32593,1,98.87083333333334,30,90.0,112.5,COY,17.0,False
2012-03-02,8.191666666666666,15.0,4.5,80.5,3.8229166666666665,6.566666666666666,E,157.65,46.7,ESE,3.0,13.6,7.1375,6.5625,604.7166666666667,10.0,1.0999999999999999,232.0,53.97,356.4791666666667,,,,10.142,0.0,23.50208333333333,37.0,8.15625,25.6,3.52,33225,1,99.99791666666665,30,90.0,112.5,20V,50.48353,False
2012-03-02,8.191666666666666,15.0,4.5,80.5,3.8229166666666665,6.566666666666666,E,157.65,46.7,ESE,3.0,13.6,7.1375,6.5625,604.7166666666667,10.0,1.0999999999999999,232.0,53.97,356.4791666666667,,,,10.142,0.0,23.50208333333333,37.0,8.15625,25.6,3.52,33225,1,99.99791666666665,30,90.0,112.5,COY,32.07169,False
2012-03-05,5.854166666666667,12.9,-2.9,31.0,-10.704166666666666,4.39375,NW,105.39,37.0,NW,-2.5,10.9,4.28125,3.095833333333333,612.1229166666667,0.0,0.0,167.5,29.37,195.27083333333334,,,,12.478,0.0,18.889583333333334,25.0,-1.6375,29.4,3.07,32858,1,99.49791666666665,30,315.0,315.0,20V,37.3866,False
2012-03-05,5.854166666666667,12.9,-2.9,31.0,-10.704166666666666,4.39375,NW,105.39,37.0,NW,-2.5,10.9,4.28125,3.095833333333333,612.1229166666667,0.0,0.0,167.5,29.37,195.27083333333334,,,,12.478,0.0,18.889583333333334,25.0,-1.6375,29.4,3.07,32858,1,99.49791666666665,30,315.0,315.0,COY,13.11711,False
2012-03-08,7.260416666666667,15.2,2.6,26.0,-12.68125,24.241666666666664,NW,581.76,61.2,NW,-2.8,12.6,1.8583333333333334,0.50625,606.7875,0.0,0.0,160.5,24.99,172.875,,,,11.07,0.0,21.454166666666666,15.0,-6.404166666666666,24.2,6.23,32997,1,99.94791666666667,30,315.0,315.0,20V,88.68831,False
2012-03-08,7.260416666666667,15.2,2.6,26.0,-12.68125,24.241666666666664,NW,581.76,61.2,NW,-2.8,12.6,1.8583333333333334,0.50625,606.7875,0.0,0.0,160.5,24.99,172.875,,,,11.07,0.0,21.454166666666666,15.0,-6.404166666666666,24.2,6.23,32997,1,99.94791666666667,30,315.0,315.0,COY,15.521,False
2012-03-11,9.585416666666667,19.7,-1.2,22.0,-11.799999999999999,8.847916666666666,SSE,212.43,67.6,SSE,-1.4,15.7,7.035416666666666,5.95,604.7479166666667,0.0,0.0,299.1458333333333,43.26,355.1875,,,,8.759,0.015,18.839583333333334,19.0,-5.2375,27.1,6.21,32900,1,99.58749999999999,30,157.5,157.5,20V,44.28599,False
2012-03-11,9.585416666666667,19.7,-1.2,22.0,-11.799999999999999,8.847916666666666,SSE,212.43,67.6,SSE,-1.4,15.7,7.035416666666666,5.95,604.7479166666667,0.0,0.0,299.1458333333333,43.26,355.1875,,,,8.759,0.015,18.839583333333334,19.0,-5.2375,27.1,6.21,32900,1,99.58749999999999,30,157.5,157.5,COY,29.30885,False
2012-03-14,5.752083333333334,11.6,1.3,82.0,1.2229166666666667,4.927083333333333,N,118.25,45.1,N,-0.7,10.4,4.758333333333334,4.166666666666667,610.2333333333333,2.4,0.20833333333333334,233.91666666666666,38.96,320.1041666666667,,,,12.582,0.0,21.416666666666668,37.0,6.522916666666667,24.6,2.9699999999999998,33079,1,99.98541666666667,30,0.0,0.0,20V,23.28866,False
2012-03-14,5.752083333333334,11.6,1.3,82.0,1.2229166666666667,4.927083333333333,N,118.25,45.1,N,-0.7,10.4,4.758333333333334,4.166666666666667,610.2333333333333,2.4,0.20833333333333334,233.91666666666666,38.96,320.1041666666667,,,,12.582,0.0,21.416666666666668,37.0,6.522916666666667,24.6,2.9699999999999998,33079,1,99.98541666666667,30,0.0,0.0,COY,12.28114,False
2012-03-17,9.620833333333334,17.3,1.3,46.0,-2.3208333333333333,4.952083333333333,ESE,119.09,72.4,ESE,1.7,14.4,8.089583333333334,7.78125,606.8229166666666,0.2,0.0,292.1666666666667,42.06,324.4375,,,,8.711,0.0,23.264583333333334,31.5,5.939583333333334,28.2,4.82,32575,1,98.92083333333333,30,112.5,112.5,20V,92.00395,False
2012-03-17,9.620833333333334,17.3,1.3,46.0,-2.3208333333333333,4.952083333333333,ESE,119.09,72.4,ESE,1.7,14.4,8.089583333333334,7.78125,606.8229166666666,0.2,0.0,292.1666666666667,42.06,324.4375,,,,8.711,0.0,23.264583333333334,31.5,5.939583333333334,28.2,4.82,32575,1,98.92083333333333,30,112.5,112.5,COY,26.4528,False
2012-03-20,9.737499999999999,17.7,1.9,47.5,-1.7020833333333334,3.814583333333333,ENE,91.68,62.8,ENE,2.2,14.8,8.385416666666666,7.7625,604.7666666666667,0.0,0.0,225.33333333333334,38.62,256.3333333333333,,,,8.605,0.0,17.28125,35.0,1.55,24.8,3.92,32711,1,99.05,30,67.5,67.5,20V,96.54798,False
2012-03-20,9.737499999999999,17.7,1.9,47.5,-1.7020833333333334,3.814583333333333,ENE,91.68,62.8,ENE,2.2,14.8,8.385416666666666,7.7625,604.7666666666667,0.0,0.0,225.33333333333334,38.62,256.3333333333333,,,,8.605,0.0,17.28125,35.0,1.55,24.8,3.92,32711,1,99.05,30,67.5,67.5,COY,35.70017,False
2012-03-23,8.883333333333333,16.0,0.7,41.0,-4.8187500000000005,3.7145833333333336,E,89.26,35.4,ESE,0.8,13.2,7.5062500000000005,7.170833333333333,603.3125,0.0,0.0,261.3541666666667,37.41,279.8958333333333,,,,9.451,0.0,18.039583333333333,30.0,0.33958333333333335,29.6,4.27,33329,1,100.0,30,90.0,112.5,20V,120.0,False
2012-03-23,8.883333333333333,16.0,0.7,41.0,-4.8187500000000005,3.7145833333333336,E,89.26,35.4,ESE,0.8,13.2,7.5062500000000005,7.170833333333333,603.3125,0.0,0.0,261.3541666666667,37.41,279.8958333333333,,,,9.451,0.0,18.039583333333333,30.0,0.33958333333333335,29.6,4.27,33329,1,100.0,30,90.0,112.5,COY,21.0,False
2012-03-26,8.854166666666666,17.7,-0.7,35.0,-7.877083333333334,8.71875,E,209.2,51.5,E,-0.7,14.2,6.5,6.060416666666666,604.2062500000001,0.0,0.0,236.3125,35.09,275.0,,,,9.476,0.0,17.875,29.0,-0.6666666666666666,25.1,4.93,33214,1,100.0,30,90.0,90.0,20V,93.0,False
2012-03-26,8.854166666666666,17.7,-0.7,35.0,-7.877083333333334,8.71875,E,209.2,51.5,E,-0.7,14.2,6.5,6.060416666666666,604.2062500000001,0.0,0.0,236.3125,35.09,275.0,,,,9.476,0.0,17.875,29.0,-0.6666666666666666,25.1,4.93,33214,1,100.0,30,90.0,90.0,COY,56.0,False
2012-03-29,5.897916666666667,12.3,0.4,58.0,-3.216666666666667,6.197916666666667,E,148.86,41.8,ESE,0.8,10.6,4.260416666666667,3.2770833333333336,610.025,0.2,0.0,150.25,32.86,212.22916666666666,,,,12.436,0.0,21.579166666666666,25.0,1.6937499999999999,22.7,2.65,33159,1,99.94791666666667,30,90.0,112.5,20V,35.0,False
2012-03-29,5.897916666666667,12.3,0.4,58.0,-3.216666666666667,6.197916666666667,E,148.86,41.8,ESE,0.8,10.6,4.260416666666667,3.2770833333333336,610.025,0.2,0.0,150.25,32.86,212.22916666666666,,,,12.436,0.0,21.579166666666666,25.0,1.6937499999999999,22.7,2.65,33159,1,99.94791666666667,30,90.0,112.5,COY,35.0,False
2012-04-01,6.870833333333334,12.0,2.3,62.0,0.3875,5.866666666666667,ESE,140.76,38.6,WSW,1.6,10.4,5.5375000000000005,4.645833333333333,608.53125,8.4,0.6749999999999999,155.83333333333334,39.48,210.77083333333334,,,,11.465,0.0,15.079166666666666,38.5,1.6229166666666668,17.1,2.54,32352,1,98.42916666666667,30,112.5,247.5,COY,10.41101,False
2012-04-04,8.216666666666667,15.9,-0.6,20.5,-11.708333333333334,11.491666666666667,NW,275.98,49.9,NW,-0.4,12.8,5.2250000000000005,3.939583333333333,606.2333333333333,0.0,0.0,181.22916666666666,39.18,243.0625,,,,10.115,0.0,15.495833333333332,25.5,-4.410416666666666,20.8,5.0,33169,1,99.98333333333333,30,315.0,315.0,COY,27.57059,False
2012-04-07,3.2708333333333335,8.0,-2.1,23.0,-15.9625,24.98125,NW,599.46,74.0,NW,-4.8,6.7,-2.125,-3.81875,604.9499999999999,0.0,0.0,138.3125,22.06,149.33333333333334,,,,15.058,0.0,17.891666666666666,16.0,-8.35,20.2,16.39,33159,1,100.0,30,315.0,315.0,COY,33.55502,False
2012-04-10,5.714583333333334,14.8,-3.5,17.5,-18.410416666666666,13.670833333333334,NNW,328.21,67.6,NNW,-3.6,11.6,2.3562499999999997,0.8250000000000001,608.7520833333333,0.0,0.0,285.0833333333333,39.87,304.3125,,,,12.624,0.0,23.022916666666664,13.0,-7.45625,23.7,6.59,33323,1,100.0,30,337.5,337.5,COY,45.30345,False
2012-04-13,5.458333333333333,12.8,0.5,51.5,-3.2729166666666667,12.533333333333333,SSE,300.9,53.1,SSE,-2.0,10.7,2.8020833333333335,2.125,609.5187500000001,0.2,0.0,264.25,38.62,282.8333333333333,16.0,3.43,16.0,12.874,0.0,21.227083333333333,29.0,2.504166666666667,23.0,4.58,33294,1,100.0,30,157.5,157.5,COY,9.64529,False
